127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/vegas/jquery.vegas.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/slidebars/slidebars.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/nano/nanoscroller.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/tip/tooltipster.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/datepicker/bootstrap-datetimepicker.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/dropZone/lib/dropzone.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/colorPicker/bootstrap-colorpicker.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/footbar/jx.bar.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/pnotify/jquery.pnotify.default.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/gage/jquery.easy-pie-chart.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/ckeditor/ckeditor.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/flatvideo/jquery.fitvids.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/multi-select/js/jquery.multi-select.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/wizard/jquery.stepy.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:53 -0300] "GET /viatge/resources/js/jquery-dateFormat.min.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/jquery.maskMoney.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/wizard/lib/jquery.cookie-1.3.1.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/font/dripicons.ttf HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/wizard/build/jquery.steps.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/fonts/open-sans-normal.woff HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/img/bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/fonts/fontawesome-webfont.woff HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/font/entypo.woff HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/fonts/open-sans-light.woff HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/fonts/open-sans-bold.woff HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/skin-select/jquery.cookie.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/newsticker/jquery.newsTicker.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/clock/date.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/skin-select/skin-select.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/custom/scriptbreaker-multiple-accordion-1.js HTTP/1.1" 304 -
127.0.0.1 - - [17/Mar/2015:20:02:54 -0300] "GET /viatge/resources/js/nano/jquery.nanoscroller.js HTTP/1.1" 304 -
